du_size,batch_size,transfer_time,throughput
200,2,4.579,13057.873
200,2,4.541,13167.144
200,2,4.555,13126.674
200,2,4.588,13032.258
200,2,4.689,12751.546
200,2,4.618,12947.596
200,2,5.086,11756.193
200,2,3.974,15045.798
200,2,4.571,13080.726
200,2,3.896,15347.023
200,2,3.429,17437.154
200,2,3.476,17201.381
200,2,3.434,17411.765
200,2,3.423,17467.718
200,2,3.430,17432.070
200,2,3.419,17488.154
200,2,3.455,17305.933
200,2,3.584,16683.036
200,2,4.116,14526.725
200,2,3.909,15295.984
200,2,4.465,13391.265
200,2,3.630,16471.625
200,2,3.513,17020.211
200,2,3.413,17518.898
200,2,3.906,15307.732
200,4,2.033,29410.723
200,4,2.344,25508.532
200,4,2.464,24266.234
200,4,2.090,28608.612
200,4,3.307,18080.435
200,4,2.225,26872.809
200,4,2.903,20596.624
200,4,2.156,27732.839
200,4,2.277,26259.113
200,4,2.370,25228.692
200,4,2.349,25454.236
200,4,2.634,22700.076
200,4,2.725,21942.018
200,4,3.173,18843.996
200,4,3.033,19713.815
200,4,2.681,22302.126
200,4,2.716,22014.728
200,4,2.876,20789.986
200,4,2.590,23085.714
200,4,2.704,22112.426
200,4,2.714,22030.951
200,4,2.535,23586.588
200,4,2.585,23130.368
200,4,2.064,28968.992
200,4,2.632,22717.325
200,4,2.778,21523.398
200,4,2.566,23301.637
200,4,2.701,22136.986
200,4,2.583,23148.277
200,4,2.568,23283.489
200,4,2.629,22743.248
200,4,2.572,23247.278
200,4,2.691,22219.249
200,4,2.533,23605.211
200,4,2.753,21718.852
200,4,2.576,23211.180
200,4,2.645,22605.671
200,4,2.683,22285.501
200,4,2.644,22614.221
200,4,2.557,23383.653
200,4,2.594,23050.116
200,4,2.555,23401.957
200,4,2.773,21562.207
200,4,2.584,23139.319
200,4,2.551,23438.652
200,4,2.710,22063.469
200,4,2.605,22952.783
200,4,2.567,23292.559
200,4,2.473,24177.922
200,4,2.638,22665.656
200,4,2.560,23356.250
200,4,2.751,21734.642
200,4,2.712,22047.198
200,4,2.588,23103.555
200,4,2.662,22461.307
200,4,2.649,22571.536
200,4,2.567,23292.559
200,4,2.689,22235.775
200,4,2.729,21909.857
200,4,2.657,22503.575
200,4,2.584,23139.319
200,4,2.725,21942.018
200,4,2.569,23274.426
200,4,2.644,22614.221
200,4,2.576,23211.180
200,4,2.568,23283.489
200,4,2.664,22444.444
200,4,2.600,22996.923
200,4,2.692,22210.996
200,4,2.648,22580.060
200,4,2.731,21893.812
200,4,2.642,22631.340
200,4,2.594,23050.116
200,4,2.262,26433.245
200,4,2.542,23521.637
200,4,2.674,22360.509
200,4,2.793,21407.805
200,4,2.570,23265.370
200,4,2.711,22055.330
200,4,2.539,23549.429
200,4,2.736,21853.801
200,4,2.597,23023.489
200,4,2.602,22979.247
200,4,2.646,22597.128
200,4,2.599,23005.771
200,4,2.792,21415.473
200,4,2.552,23429.467
200,4,2.652,22546.003
200,4,2.635,22691.461
200,4,2.522,23708.168
200,4,2.640,22648.485
200,4,2.654,22529.013
200,4,2.569,23274.426
200,4,2.711,22055.330
200,4,2.083,28704.753
200,4,2.480,24109.677
200,4,2.575,23220.194
200,4,2.563,23328.911
200,4,2.655,22520.527
200,4,2.716,22014.728
250,1,6.905,8659.232
250,1,7.056,8473.923
250,1,5.828,10259.437
250,1,5.652,10578.910
250,1,5.499,10873.250
250,1,5.694,10500.878
250,1,5.833,10250.643
250,1,5.231,11430.319
250,1,5.007,11941.682
250,1,5.416,11039.882
250,1,5.487,10897.029
250,1,5.307,11266.629
250,1,5.542,10788.885
250,1,5.401,11070.542
250,1,5.411,11050.083
250,1,5.499,10873.250
250,1,5.434,11003.312
250,1,5.398,11076.695
250,1,5.419,11033.770
250,1,5.548,10777.217
250,1,5.380,11113.755
250,1,6.072,9847.167
250,1,5.954,10042.324
250,1,5.604,10669.522
250,1,7.159,8352.004
250,1,6.970,8578.479
250,1,7.278,8215.444
250,1,7.113,8406.017
250,1,7.075,8451.166
250,1,7.027,8508.894
250,1,5.978,10002.007
250,1,4.009,14914.443
250,1,3.878,15418.257
250,1,3.887,15382.557
250,1,3.862,15482.134
250,1,3.870,15450.129
250,1,3.872,15442.149
250,1,3.863,15478.126
250,1,3.947,15148.721
250,1,3.876,15426.213
250,1,3.932,15206.511
250,1,3.880,15410.309
250,1,3.876,15426.213
250,1,3.880,15410.309
250,1,3.884,15394.439
250,1,3.860,15490.155
250,1,3.858,15498.186
250,1,5.969,10017.088
250,1,4.919,12155.316
250,1,5.043,11856.435
250,1,6.279,9522.535
250,1,5.466,10938.895
250,1,5.474,10922.908
250,1,5.398,11076.695
250,1,5.177,11549.546
250,1,5.350,11176.075
250,1,5.083,11763.132
250,1,5.135,11644.012
250,1,5.220,11454.406
250,1,5.316,11247.555
250,1,5.356,11163.555
250,1,6.266,9542.292
250,1,6.734,8879.121
250,1,6.846,8733.859
250,1,6.980,8566.189
250,1,7.140,8374.230
250,1,6.971,8577.249
250,1,6.826,8759.449
250,1,7.029,8506.473
250,1,7.130,8385.975
250,1,6.650,8991.278
250,1,7.039,8494.388
250,1,7.086,8438.047
250,1,6.920,8640.462
250,1,6.858,8718.577
250,1,7.071,8455.947
250,1,6.816,8772.300
250,1,6.839,8742.799
250,1,6.835,8747.915
250,1,6.860,8716.035
250,1,6.697,8928.177
250,1,6.954,8598.217
250,1,6.843,8737.688
250,1,6.810,8780.029
250,1,6.982,8563.735
250,1,7.081,8444.005
250,1,6.876,8695.753
250,1,6.533,9152.304
250,1,6.958,8593.274
250,1,5.967,10020.446
250,1,6.568,9103.532
250,1,6.619,9033.389
250,1,6.880,8690.698
250,1,6.882,8688.172
250,1,7.187,8319.466
250,1,7.107,8413.114
250,1,7.011,8528.313
250,1,6.988,8556.382
250,1,7.055,8475.124
250,1,5.756,10387.769
250,2,3.598,16618.121
250,2,3.673,16278.791
250,2,3.619,16521.691
250,2,3.251,18391.879
250,2,2.747,21766.290
250,2,2.739,21829.865
250,2,2.845,21016.520
250,2,2.729,21909.857
250,2,2.864,20877.095
250,2,2.961,20193.178
250,2,3.201,18679.163
250,2,2.811,21270.722
250,2,2.609,22917.593
250,2,2.652,22546.003
